brand,price,car_seller,year,miles,engine_vol,transmission,fuel_type,residuals
Kia,16249.0,Cazoo,2019.0,31655.0,1.6,manual,petrol,
Kia,16299.0,Cazoo,2019.0,22951.0,1.6,manual,petrol,-1533.2965645794247
Kia,16299.0,Cazoo,2019.0,23902.0,1.6,manual,diesel,
Kia,16300.0,Marshall,2018.0,24084.0,1.6,manual,petrol,38.72957200112796
Kia,16399.0,Cazoo,2019.0,23509.0,1.6,manual,diesel,558.4755854229952
Kia,16449.0,Cazoo,2020.0,32087.0,1.6,manual,petrol,-2723.786707124782
Kia,16449.0,Cazoo,2019.0,12701.0,1.6,manual,petrol,-2259.1298081441273
Kia,16750.0,Marshall,2019.0,19258.0,1.6,manual,petrol,-2044.7736189974894
Kia,16899.0,Fords_of_Winsford,2019.0,17330.0,1.6,manual,petrol,-1964.5370893901636
Kia,17199.0,Cazoo,2019.0,10818.0,1.6,manual,petrol,-1670.0267835226332
Kia,17199.0,Cazoo,2020.0,22133.0,1.6,manual,petrol,
Kia,17299.0,Cazoo,2018.0,36429.0,1.6,automatic,diesel,2741.1321024673343
Kia,17399.0,Cazoo,2018.0,31900.0,1.6,automatic,diesel,
Kia,17399.0,Cazoo,2019.0,7838.0,1.6,manual,petrol,-1724.6592777487313
Kia,17499.0,Castle_Donington,2019.0,28862.0,1.6,manual,diesel,1332.3397923182274
Kia,10000.0,Hilton,2014.0,47043.0,1.7,manual,diesel,4956.547613799504
Kia,12298.0,C&C,2016.0,68159.0,1.7,manual,diesel,5206.791514519209
Kia,12698.0,Cargiant,2017.0,67628.0,1.7,manual,diesel,3549.063855251208
Kia,12998.0,C&C,2017.0,73907.0,1.7,manual,diesel,
Kia,13698.0,Cargiant,2017.0,60573.0,1.7,manual,diesel,3946.2342422417405
Kia,14699.0,Castle_Donington,2017.0,44873.0,1.7,manual,diesel,3179.878559425384
Kia,15999.0,Cannock,2017.0,53739.0,1.7,automatic,diesel,3075.259305045851
Kia,16449.0,Cazoo,2017.0,37505.0,1.7,automatic,diesel,3141.382482556537
Kia,16999.0,Cannock,2017.0,43514.0,1.7,automatic,diesel,3201.562240124591
Kia,17199.0,Cazoo,2018.0,24124.0,1.7,manual,diesel,2569.3348313385904
Kia,17250.0,Hilton,2018.0,39000.0,1.7,automatic,diesel,1092.2992863247455
Kia,18099.0,Fords_of_Winsford,2018.0,24540.0,1.7,automatic,diesel,
Kia,18349.0,Cazoo,2018.0,24818.0,1.7,automatic,diesel,1836.1792791031585
Kia,19199.0,Cazoo,2018.0,18571.0,1.7,automatic,diesel,2152.390959830238
Kia,21449.0,Cazoo,2021.0,31603.0,1.6,manual,petrol,113.72160856538176
Kia,13698.0,Cargiant,2017.0,49620.0,1.7,manual,diesel,3010.3316552405286
Kia,15200.0,BMWorld,2016.0,20849.0,1.7,manual,diesel,4329.002370802293
Kia,17849.0,Cazoo,2019.0,34509.0,1.6,manual,diesel,2948.394188272352
Kia,18199.0,Cazoo,2019.0,30267.0,1.6,manual,diesel,2935.927396155479
Kia,18249.0,Cazoo,2018.0,34710.0,1.6,manual,petrol,3542.61168765205
Kia,18499.0,Cazoo,2019.0,35064.0,1.6,manual,petrol,1701.724711449402
Kia,19049.0,Cazoo,2019.0,30386.0,1.6,manual,diesel,3796.0956064952115
Kia,19099.0,Cazoo,2018.0,15030.0,1.7,manual,diesel,
Kia,19199.0,Cazoo,2019.0,26629.0,1.6,manual,petrol,1680.978037355053
Kia,19299.0,Cazoo,2018.0,21381.0,1.6,manual,petrol,3453.686682434967
Kia,19449.0,Cazoo,2019.0,24454.0,1.6,manual,diesel,3689.2231381224046
Kia,19498.0,Cargiant,2019.0,23290.0,1.6,manual,petrol,1336.9711488211105
Kia,19499.0,Cazoo,2019.0,49331.0,1.6,automatic,diesel,3922.4359106789852
Kia,19790.0,Hilton,2019.0,22000.0,1.6,manual,petrol,1019.7517865584741
Kia,20099.0,Cazoo,2018.0,30738.0,1.6,automatic,petrol,3110.75975351709
Kia,20099.0,Cazoo,2019.0,12368.0,1.6,manual,diesel,3306.508935027341
Kia,20599.0,Fords_of_Winsford,2019.0,19740.0,1.6,manual,petrol,1941.3905317797835
Kia,20599.0,Fords_of_Winsford,2019.0,20930.0,1.6,manual,petrol,2043.0726351789708
Kia,20699.0,Cazoo,2019.0,37372.0,1.6,automatic,petrol,
Kia,20899.0,Cazoo,2020.0,32499.0,1.6,manual,petrol,1761.4175169094306
Kia,21299.0,Cazoo,2019.0,33642.0,1.6,automatic,petrol,2437.762998884129
Kia,21749.0,Cazoo,2019.0,28364.0,1.6,automatic,diesel,
Kia,21999.0,Cazoo,2019.0,27523.0,1.6,automatic,petrol,2614.911914263437
Kia,22049.0,Cazoo,2019.0,25205.0,1.6,automatic,petrol,
Kia,22249.0,Cazoo,2019.0,19718.0,1.6,automatic,petrol,
Kia,22477.0,C&C,2020.0,16592.0,1.6,automatic,petrol,
Kia,23749.0,Cazoo,2019.0,19536.0,2.0,automatic,diesel,1775.2341462108816
Kia,9999.0,Fords_of_Winsford,2013.0,44470.0,2.0,manual,diesel,4274.098624749669
Kia,10450.0,Hilton,2015.0,42000.0,2.0,manual,diesel,
Kia,10998.0,C&C,2014.0,34975.0,2.0,manual,diesel,2425.1059192809516
Kia,12000.0,Cargiant,2017.0,90192.0,2.0,automatic,diesel,-51.84066367530795
Kia,12000.0,Cargiant,2016.0,70696.0,2.0,manual,diesel,2345.8729206375574
Kia,14849.0,Cazoo,2018.0,50952.0,1.6,manual,petrol,1530.4442283327044
Kia,15849.0,Cazoo,2019.0,45111.0,1.6,manual,petrol,-89.7878155656581
Kia,15999.0,Cazoo,2019.0,45111.0,1.6,manual,petrol,
Kia,16099.0,Cazoo,2018.0,28905.0,1.6,manual,petrol,
Kia,16599.0,Cazoo,2018.0,29151.0,1.6,manual,petrol,1417.6110046303183
Kia,18199.0,Cazoo,2019.0,12931.0,1.6,manual,petrol,
Kia,18999.0,Castle_Donington,2019.0,17012.0,1.6,manual,petrol,-124.30152708240348
Kia,11900.0,BMWorld,2018.0,35628.0,1.6,manual,petrol,-2931.711422476703
Kia,17600.0,Marshall,2019.0,21692.0,1.6,manual,petrol,-986.7952663306569
Kia,17799.0,Fords_of_Winsford,2019.0,14200.0,1.6,manual,petrol,-1331.9866554731925
Kia,17800.0,BMWorld,2019.0,9131.0,1.6,manual,petrol,-1416.939708235157
Kia,18299.0,Cazoo,2020.0,15909.0,1.6,manual,petrol,-2256.1506304797877
Kia,18399.0,Cazoo,2019.0,4729.0,1.6,manual,petrol,-990.3144537726839
Kia,19199.0,Cazoo,2019.0,26999.0,1.6,manual,petrol,1712.5934812692503
Kia,19349.0,Cazoo,2021.0,5870.0,1.6,manual,petrol,-4185.089792083756
Kia,12198.0,Cargiant,2016.0,76900.0,1.6,manual,petrol,4981.198427882584
Kia,12198.0,Cargiant,2016.0,70696.0,2.0,manual,diesel,2543.8729206375574
Kia,13198.0,Cargiant,2016.0,51556.0,1.6,manual,petrol,
Kia,13349.0,Cazoo,2018.0,58842.0,1.7,manual,diesel,1685.8888362229154
Kia,14000.0,Cargiant,2016.0,31622.0,1.6,manual,petrol,2914.3225642615726
Kia,14099.0,Fords_of_Winsford,2016.0,44090.0,1.6,manual,petrol,3885.4343272611295
Kia,14299.0,Cazoo,2016.0,52432.0,2.0,manual,diesel,
Kia,14398.0,C&C,2016.0,41318.0,1.6,manual,petrol,
Kia,14749.0,Cazoo,2016.0,48462.0,2.0,automatic,diesel,1610.2840804770385
Kia,14899.0,Cazoo,2019.0,70472.0,1.6,manual,diesel,3071.3298895708795
Kia,15000.0,Cargiant,2018.0,50755.0,1.6,manual,petrol,1306.9122716302336
Kia,15149.0,Cazoo,2016.0,50701.0,2.0,automatic,diesel,2201.600239730047
Kia,15298.0,C&C,2018.0,51122.0,1.7,manual,diesel,2508.757961427076
Kia,15398.0,C&C,2016.0,52047.0,2.0,automatic,diesel,2099.133187973479
Kia,15500.0,BMWorld,2019.0,63884.0,1.6,manual,diesel,2905.6405037162403
Kia,15800.0,BMWorld,2018.0,52077.0,1.7,automatic,diesel,1412.6194342172057
Kia,15899.0,Cazoo,2016.0,50119.0,1.6,automatic,petrol,4809.081416162269
Kia,15949.0,Cazoo,2018.0,31076.0,1.6,manual,petrol,932.0967601288394
Kia,16049.0,Cazoo,2018.0,32596.0,1.6,manual,petrol,1161.9764216134608
Kia,16149.0,Cazoo,2018.0,29563.0,1.6,manual,petrol,1002.8152286645309
Kia,16249.0,Cazoo,2016.0,31273.0,2.0,automatic,diesel,1641.5330928057228
Kia,16299.0,Cazoo,2018.0,40267.0,1.6,manual,diesel,
Kia,16399.0,Cazoo,2018.0,49788.0,1.6,manual,diesel,4925.076393415435
Kia,16599.0,Cazoo,2018.0,30078.0,1.6,manual,petrol,1496.820508706598
Kia,16600.0,Hilton,2018.0,26596.0,1.7,manual,diesel,1324.868762253067
Kia,16699.0,Cazoo,2018.0,13187.0,1.7,manual,diesel,1134.799398668325
Kia,16999.0,Cazoo,2019.0,64991.0,1.6,automatic,diesel,2760.5382125541146
Kia,17000.0,Cargiant,2019.0,30340.0,1.6,manual,diesel,1385.4661687962289
Kia,17000.0,Hilton,2019.0,38100.0,1.6,manual,petrol,-394.5491674527948
Kia,17099.0,Cazoo,2018.0,33035.0,1.6,manual,petrol,2249.4877185814366
Kia,17099.0,Cazoo,2018.0,23049.0,1.6,manual,petrol,1396.2125214852676
Kia,17149.0,Cazoo,2018.0,35464.0,1.6,manual,petrol,
Kia,17149.0,Cazoo,2019.0,22088.0,1.6,manual,petrol,
Kia,17198.0,Cargiant,2018.0,42423.0,1.6,manual,diesel,4737.059296238451
Kia,17300.0,Hilton,2019.0,28000.0,1.6,manual,petrol,-957.5653391605665
Kia,17399.0,Cazoo,2019.0,33663.0,1.6,manual,diesel,2426.1059029982935
Kia,17400.0,BMWorld,2018.0,59554.0,1.6,automatic,petrol,
Kia,17449.0,Cazoo,2019.0,35258.0,1.6,manual,petrol,
Kia,17449.0,Saxton,2018.0,25100.0,1.6,manual,petrol,-13036.247138772876
Kia,17450.0,Marshall,2017.0,26420.0,2.0,manual,diesel,
Kia,17499.0,Cazoo,2019.0,38161.0,1.6,manual,diesel,2910.4471644186924
Kia,17600.0,BMWorld,2018.0,47683.0,1.7,automatic,diesel,2837.1646759512187
Kia,17699.0,Cazoo,2018.0,26927.0,2.0,manual,diesel,
Kia,17799.0,Castle_Donington,2018.0,21576.0,1.6,manual,petrol,1186.8145117398635
Kia,17799.0,Cazoo,2019.0,34466.0,1.6,manual,petrol,950.6273183129306
Kia,17899.0,Cazoo,2019.0,29256.0,1.6,manual,diesel,2549.540331839169
Kia,17949.0,Cazoo,2018.0,35374.0,1.6,automatic,petrol,1356.8927210450456
Kia,17999.0,Cazoo,2018.0,30777.0,1.6,manual,petrol,2956.5480635606036
Kia,18099.0,Fords_of_Winsford,2019.0,31530.0,1.6,manual,petrol,
Kia,18100.0,Hilton,2019.0,51628.0,1.6,automatic,diesel,1863.0165910940195
Kia,18199.0,Cazoo,2019.0,38524.0,1.6,manual,petrol,1697.3718356187965
Kia,18449.0,Cazoo,2018.0,29773.0,1.6,automatic,diesel,
Kia,18449.0,Cazoo,2019.0,22631.0,1.6,manual,diesel,2533.4529914861123
Kia,18449.0,Cazoo,2017.0,18946.0,2.0,automatic,diesel,667.090861809349
Kia,18499.0,Castle_Donington,2019.0,41586.0,1.6,manual,diesel,3419.5692743775944
Kia,18749.0,Cazoo,2019.0,27144.0,1.6,manual,petrol,
Kia,19099.0,Cazoo,2019.0,24158.0,1.6,manual,diesel,3313.9307829910467
Kia,19199.0,Cannock,2019.0,28685.0,1.6,manual,diesel,
Kia,19400.0,Marshall,2018.0,17497.0,1.6,manual,petrol,2575.8892231855825
Kia,19749.0,Cazoo,2019.0,29335.0,1.6,automatic,diesel,2463.834784989762
Kia,19799.0,Castle_Donington,2019.0,25102.0,1.6,manual,diesel,3311.0585244349713
Kia,19900.0,Marshall,2019.0,16791.0,1.6,manual,petrol,894.4282725262965
Kia,19949.0,Cazoo,2018.0,26900.0,1.6,automatic,petrol,2632.8136082684905
Kia,19999.0,Castle_Donington,2020.0,28251.0,1.6,manual,petrol,-285.0963221919883
Kia,19999.0,Cazoo,2019.0,7154.0,1.6,manual,petrol,816.8948745825837
Kia,20149.0,Cazoo,2019.0,36064.0,1.6,automatic,diesel,3438.808628496299
Kia,20299.0,Cazoo,2020.0,13609.0,1.6,manual,petrol,-452.6790656206358
Kia,20299.0,Fords_of_Winsford,2020.0,30337.0,2.0,manual,diesel,-1481.4727461162183
Kia,20449.0,Cazoo,2018.0,31809.0,1.6,automatic,petrol,3552.2736465765447
Kia,20549.0,Cazoo,2019.0,20130.0,1.6,automatic,petrol,533.2011660025964
Kia,20699.0,Cazoo,2019.0,27151.0,1.6,automatic,petrol,1283.125576057988
Kia,20900.0,BMWorld,2019.0,19961.0,1.6,automatic,diesel,2610.0896511772225
Kia,21349.0,Cazoo,2019.0,23505.0,1.6,automatic,petrol,1621.5852827854033
Kia,21899.0,Cazoo,2019.0,17766.0,1.6,automatic,petrol,1681.2041135351683
Kia,22199.0,Cazoo,2019.0,8109.0,1.6,automatic,petrol,1156.0410273788075
Kia,22249.0,Cazoo,2019.0,14909.0,1.6,automatic,petrol,
Kia,22850.0,Hilton,2021.0,3500.0,1.6,manual,petrol,-1743.290940713876
Kia,22900.0,Marshall,2020.0,24393.0,1.6,automatic,petrol,480.4063370962467
Kia,24949.0,Cazoo,2021.0,7444.0,1.6,automatic,petrol,-393.0518560901219
Kia,13699.0,Cazoo,2017.0,64121.0,1.7,manual,diesel,
Kia,14449.0,Cazoo,2017.0,50528.0,1.7,manual,diesel,4196.616532545448
Kia,17999.0,Cazoo,2018.0,74921.0,1.6,automatic,diesel,6730.163635275541
Kia,18200.0,BMWorld,2018.0,48385.0,1.6,automatic,petrol,2515.8819440316693
Kia,18799.0,Cazoo,2017.0,36732.0,2.0,automatic,diesel,2536.853795471512
Kia,18999.0,Cannock,2017.0,40266.0,1.6,automatic,petrol,3942.7632826360914
Kia,19399.0,Cazoo,2018.0,35300.0,2.0,automatic,diesel,893.3582170253903
Kia,20049.0,Cazoo,2018.0,39691.0,1.6,automatic,diesel,
Kia,20499.0,Cazoo,2018.0,38854.0,2.0,automatic,diesel,2297.0373728910745
Kia,20998.0,C&C,2018.0,37701.0,1.6,automatic,diesel,6082.341961927927
Kia,21149.0,Cazoo,2019.0,22854.0,1.6,automatic,diesel,3310.05183361988
Kia,21699.0,Cazoo,2019.0,35948.0,1.6,automatic,petrol,
Kia,21849.0,Cazoo,2019.0,32036.0,2.0,automatic,diesel,943.3234676304783
Kia,22199.0,Cazoo,2019.0,36280.0,1.6,automatic,petrol,
Kia,22549.0,Cazoo,2019.0,12958.0,1.6,automatic,petrol,1920.3742369446481
Kia,22599.0,Cazoo,2019.0,31858.0,1.6,automatic,petrol,
Kia,22699.0,Cazoo,2019.0,20531.0,1.6,automatic,diesel,4661.558114126841
Kia,22699.0,Fords_of_Winsford,2018.0,25610.0,1.6,automatic,petrol,4721.644671542785
Kia,22849.0,Cazoo,2019.0,10676.0,1.6,automatic,petrol,2025.3838504259984
Kia,23499.0,Cazoo,2019.0,16286.0,1.6,automatic,petrol,
Kia,23700.0,Marshall,2019.0,23583.0,1.6,automatic,diesel,5276.422057547192
Kia,24998.0,C&C,2021.0,14863.0,1.6,manual,petrol,
Kia,28100.0,BMWorld,2021.0,7018.0,1.6,automatic,petrol,2517.7840699425033
Kia,29499.0,Fords_of_Winsford,2021.0,5164.0,1.6,automatic,hybrid,683.015738148435
Kia,13498.0,C&C,2016.0,48903.0,2.0,manual,diesel,1872.9432332102006
Kia,14698.0,Cargiant,2017.0,45270.0,2.0,manual,diesel,
Kia,15000.0,Hilton,2016.0,54205.0,2.0,manual,diesel,3437.771496382149
Kia,19799.0,Cazoo,2021.0,11493.0,1.6,manual,hybrid,-5982.791286514879
Kia,20749.0,Cazoo,2021.0,14346.0,1.6,manual,hybrid,-4789.0105797944525
Kia,20949.0,Cazoo,2021.0,4606.0,1.6,manual,hybrid,-5421.265779044286
Kia,20998.0,C&C,2021.0,5924.0,1.6,manual,hybrid,-5726.125350881175
Kia,22549.0,Cazoo,2021.0,13224.0,1.6,automatic,hybrid,
Kia,23099.0,Cazoo,2021.0,7062.0,1.6,automatic,hybrid,-5003.863460532197
Kia,20399.0,Fords_of_Winsford,2019.0,14080.0,1.6,manual,petrol,1257.7596870405177
Kia,17750.0,Marshall,2019.0,36013.0,1.6,manual,petrol,386.8933074339802
Kia,18299.0,Cannock,2019.0,11281.0,1.6,manual,petrol,
Kia,18299.0,Castle_Donington,2019.0,26725.0,1.6,manual,petrol,5.646599233667075
Kia,19350.0,Marshall,2020.0,23565.0,1.6,manual,petrol,-1197.8880281943057
Kia,20649.0,Cazoo,2018.0,39295.0,2.2,automatic,diesel,559.0675351854698
Kia,20650.0,Hilton,2018.0,57179.0,2.2,automatic,diesel,
Kia,32100.0,Hilton,2020.0,17500.0,3.3,automatic,petrol,
Kia,24400.0,Hilton,2020.0,25000.0,2.0,automatic,petrol,-2028.801971377914
Kia,25500.0,Hilton,2019.0,19800.0,2.2,automatic,diesel,766.4487504247154
Kia,10598.0,Cargiant,2018.0,60551.0,1.6,manual,diesel,-313.95484626551115
Kia,11000.0,Cargiant,2018.0,25860.0,1.6,manual,diesel,-2876.201778216073
Kia,11300.0,Marshall,2018.0,57139.0,1.4,manual,petrol,-211.16299747002267
Kia,11698.0,Cargiant,2019.0,44755.0,1.0,manual,petrol,1148.0502184606667
Kia,12100.0,BMWorld,2019.0,45799.0,1.4,manual,petrol,-2058.1117402421733
Kia,12249.0,Castle_Donington,2018.0,44007.0,1.6,manual,diesel,-502.42792006467425
Kia,12599.0,Cannock,2018.0,28390.0,1.6,manual,diesel,-1706.5937715897053
Kia,13049.0,Cazoo,2018.0,31197.0,1.0,manual,petrol,3819.391951657115
Kia,13149.0,Cazoo,2018.0,31404.0,1.0,manual,petrol,3937.079510820313
Kia,13199.0,Cazoo,2018.0,33029.0,1.0,manual,petrol,4125.931122604972
Kia,13950.0,Marshall,2019.0,32779.0,1.4,manual,petrol,-1763.7907328386282
Kia,16799.0,Cannock,2021.0,14862.0,1.0,manual,petrol,
Kia,17599.0,Castle_Donington,2021.0,5430.0,1.0,manual,petrol,-979.2648134099254
Kia,19999.0,Castle_Donington,2022.0,3686.0,1.0,automatic,petrol,-2791.875772679661
Kia,20099.0,Cazoo,2022.0,2793.0,1.0,automatic,petrol,-1984.6457096920058
Kia,20299.0,Cazoo,2022.0,2119.0,1.0,automatic,petrol,-1842.2370859035
Kia,12198.0,Cargiant,2018.0,46858.0,1.0,manual,petrol,3948.8808316814066
Kia,13099.0,Cazoo,2019.0,31362.0,1.0,manual,petrol,1762.3554649153302
Kia,13999.0,Castle_Donington,2019.0,39525.0,1.0,manual,petrol,2576.326151265348
Kia,14799.0,Cazoo,2019.0,14992.0,1.6,manual,diesel,
Kia,15199.0,Castle_Donington,2019.0,20586.0,1.6,manual,diesel,
Kia,16949.0,Cazoo,2019.0,25098.0,1.0,automatic,petrol,3134.6586728045295
Kia,15749.0,Cannock,2019.0,14816.0,1.0,manual,petrol,1995.2748509129087
Kia,19949.0,Cazoo,2021.0,8217.0,1.0,automatic,petrol,
Kia,20099.0,Cazoo,2021.0,7030.0,1.0,automatic,petrol,498.52911248170494
Kia,10198.0,Cargiant,2018.0,74235.0,1.6,manual,diesel,
Kia,19399.0,Cazoo,2021.0,3888.0,1.0,automatic,hybrid,-3198.116614130133
Kia,20749.0,Cazoo,2021.0,6960.0,1.0,automatic,hybrid,-1585.6229824980655
Kia,14999.0,Castle_Donington,2018.0,22489.0,1.0,manual,petrol,4241.78384267374
Kia,16099.0,Fords_of_Winsford,2019.0,8360.0,1.0,manual,petrol,
Kia,20699.0,Castle_Donington,2021.0,2917.0,1.0,manual,hybrid,-822.1642853671619
Kia,15699.0,Cazoo,2019.0,10180.0,1.0,manual,petrol,2552.4140244094233
Kia,16499.0,Cannock,2020.0,20177.0,1.0,manual,petrol,1082.2217332980417
Kia,14799.0,Castle_Donington,2019.0,20931.0,1.0,manual,petrol,1787.5219238666396
Kia,14999.0,Castle_Donington,2019.0,20931.0,1.0,manual,petrol,1987.5219238666396
Kia,17749.0,Cazoo,2019.0,6828.0,1.0,automatic,petrol,2373.5393206174995
Kia,17899.0,Cannock,2020.0,13178.0,1.0,automatic,petrol,-58.2787109120909
Kia,22298.0,C&C,2019.0,3174.0,1.0,automatic,petrol,6143.836540292534
Kia,9299.0,Cazoo,2017.0,12917.0,1.4,manual,petrol,-3222.7506641336677
Kia,9399.0,Cazoo,2019.0,39379.0,1.6,manual,petrol,-7029.570854796511
Kia,8198.0,Cargiant,2016.0,33009.0,1.6,manual,petrol,-2769.162244633233
Kia,8498.0,C&C,2017.0,59592.0,1.6,manual,petrol,-2427.6360768043396
Kia,10150.0,BMWorld,2019.0,29897.0,1.6,manual,petrol,-7292.544280345966
Kia,11998.0,C&C,2017.0,13944.0,1.6,automatic,petrol,-4770.583255699927
Kia,14099.0,Cazoo,2019.0,10840.0,1.6,automatic,petrol,-6710.602817677376
Kia,9599.0,Fords_of_Winsford,2018.0,42052.0,1.6,manual,diesel,-3086.8848445795193
Kia,13849.0,Cazoo,2017.0,8676.0,1.6,automatic,petrol,-2903.2399094310567
Kia,13999.0,Cazoo,2019.0,23106.0,1.6,automatic,petrol,
Kia,16049.0,Cazoo,2019.0,2776.0,1.6,automatic,petrol,-5449.648600711902
Kia,13499.0,Cazoo,2021.0,50632.0,1.6,manual,diesel,-4266.212012956657
Kia,13749.0,Cazoo,2019.0,38292.0,1.0,manual,petrol,
Kia,13999.0,Cazoo,2020.0,25153.0,1.0,manual,petrol,10.6788713940241
Kia,14199.0,Cazoo,2020.0,25153.0,1.0,manual,petrol,210.6788713940241
Kia,14399.0,Cazoo,2020.0,13198.0,1.0,manual,petrol,-610.841755611933
Kia,14499.0,Cazoo,2020.0,23040.0,1.0,manual,petrol,330.1290525019922
Kia,14599.0,Cazoo,2021.0,50632.0,1.6,manual,diesel,-3166.2120129566574
Kia,14749.0,Cazoo,2020.0,15185.0,1.0,manual,petrol,-91.05827707901517
Kia,14849.0,Cazoo,2020.0,10839.0,1.0,manual,petrol,-362.41157235030005
Kia,14899.0,Cazoo,2020.0,15185.0,1.0,manual,petrol,58.94172292098483
Kia,14949.0,Cazoo,2020.0,9321.0,1.0,manual,petrol,-392.1203395436696
Kia,14950.0,Marshall,2020.0,24285.0,1.0,manual,petrol,
Kia,15199.0,Cazoo,2020.0,5505.0,1.0,manual,petrol,-468.18664758663544
Kia,15500.0,Hilton,2020.0,9606.0,1.0,manual,petrol,-673.4593163040645
Kia,15849.0,Cazoo,2020.0,13409.0,1.6,manual,diesel,-2975.6758520697404
Kia,16199.0,Castle_Donington,2020.0,14480.0,1.0,manual,petrol,
Kia,16349.0,Cazoo,2021.0,5354.0,1.0,manual,petrol,-1452.224432374158
Kia,16549.0,Cazoo,2021.0,2514.0,1.0,manual,petrol,-1494.894326200516
Kia,16599.0,Cazoo,2021.0,20321.0,1.0,manual,petrol,
Kia,17200.0,Marshall,2020.0,9038.0,1.0,manual,petrol,1187.777372921706
Kia,17399.0,Cazoo,2021.0,9817.0,1.0,manual,petrol,
Kia,18349.0,Cazoo,2021.0,1121.0,1.0,manual,petrol,
Kia,18399.0,Cannock,2021.0,2285.0,1.0,manual,petrol,-667.733863594749
Kia,15000.0,Hilton,2020.0,39599.0,1.0,manual,petrol,1389.3569250841447
Kia,15599.0,Cazoo,2019.0,35215.0,1.6,manual,diesel,758.7198731466706
Kia,15799.0,Cazoo,2020.0,12283.0,1.0,manual,petrol,710.97410606023
Kia,16299.0,Cazoo,2020.0,13872.0,1.4,manual,petrol,-2504.5544373319644
Kia,16399.0,Cazoo,2020.0,12283.0,1.0,manual,petrol,1310.97410606023
Kia,17099.0,Cazoo,2020.0,9169.0,1.4,manual,petrol,-2106.412363623378
Kia,17199.0,Cazoo,2020.0,10251.0,1.4,manual,petrol,
Kia,17249.0,Cazoo,2020.0,19813.0,1.6,manual,diesel,-1028.472330919576
Kia,17399.0,Castle_Donington,2020.0,24900.0,1.0,manual,petrol,2605.5263794193797
Kia,18899.0,Castle_Donington,2019.0,5005.0,1.6,manual,diesel,693.8272370282139
Kia,19999.0,Castle_Donington,2020.0,19706.0,1.4,automatic,petrol,-1032.0460247091178
Kia,20449.0,Cazoo,2021.0,11229.0,1.5,manual,petrol,-1664.3525237215617
Kia,20499.0,Fords_of_Winsford,2021.0,3592.0,1.5,manual,petrol,-2817.854494291165
Kia,22649.0,Cazoo,2021.0,1373.0,1.5,automatic,petrol,
Kia,16049.0,Cazoo,2020.0,13404.0,1.6,manual,diesel,-2776.10308779787
Kia,16099.0,Cazoo,2020.0,20235.0,1.6,manual,diesel,-2142.4136354281727
Kia,24949.0,Saxton,2020.0,14000.0,1.6,automatic,hybrid,-15397.607653902953
Kia,25099.0,Cazoo,2021.0,15938.0,1.6,automatic,hybrid,-2245.43459517862
Kia,26299.0,Cannock,2020.0,12236.0,1.6,automatic,hybrid,-243.8968038504172
Land Rover,58699.0,Saxton,2021.0,18000.0,3.0,automatic,diesel,-4274.742697819878
Land Rover,64199.0,Saxton,2021.0,16689.0,3.0,automatic,diesel,
Land Rover,68199.0,Saxton,2021.0,7000.0,3.0,automatic,diesel,4285.338699330765
Land Rover,69199.0,Saxton,2021.0,11271.0,3.0,automatic,diesel,5650.283458673584
Land Rover,69199.0,Saxton,2022.0,4000.0,3.0,automatic,diesel,2907.86199640439
Land Rover,70199.0,Saxton,2021.0,20066.0,3.0,automatic,diesel,7401.79110522494
Land Rover,76199.0,Saxton,2022.0,5000.0,3.0,automatic,diesel,
Land Rover,76199.0,Saxton,2022.0,1000.0,3.0,automatic,diesel,9651.52055926391
Land Rover,76699.0,Saxton,2022.0,8383.0,3.0,automatic,diesel,10782.37683606756
Land Rover,77199.0,Saxton,2022.0,4000.0,3.0,automatic,diesel,
Land Rover,78199.0,Saxton,2021.0,1820.0,3.0,automatic,diesel,13842.722484533864
Land Rover,85699.0,Saxton,2022.0,4000.0,3.0,automatic,diesel,19407.86199640439
Land Rover,89699.0,Saxton,2022.0,50.0,3.0,automatic,diesel,23070.34577083637
Land Rover,95199.0,Saxton,2022.0,3000.0,3.0,automatic,diesel,28822.414850690897
Land Rover,79199.0,Saxton,2021.0,4208.0,3.0,automatic,diesel,15046.770268498178
Land Rover,59699.0,Saxton,2020.0,18668.0,2.0,automatic,diesel,
Land Rover,61199.0,Saxton,2020.0,35874.0,2.0,automatic,diesel,11501.934995278607
Land Rover,66199.0,Saxton,2020.0,9679.0,2.0,automatic,diesel,14263.647013310234
Land Rover,67199.0,Saxton,2021.0,12755.0,2.0,automatic,diesel,13405.347167740765
Land Rover,72199.0,Saxton,2021.0,2711.0,3.0,automatic,diesel,7918.855891364816
Land Rover,93199.0,Saxton,2021.0,5400.0,3.0,automatic,petrol,27204.530623494837
Land Rover,83699.0,Saxton,2022.0,200.0,3.0,automatic,petrol,
Land Rover,57699.0,Saxton,2020.0,25526.0,2.0,automatic,petrol,5173.635288740399
Land Rover,62199.0,Saxton,2021.0,16624.0,2.0,automatic,diesel,8735.942174506563
Land Rover,92699.0,Saxton,2020.0,8984.0,3.0,automatic,petrol,29131.908459517996
Land Rover,76199.0,Saxton,2022.0,4298.0,3.0,automatic,diesel,9933.325245827931
Land Rover,78199.0,Saxton,2022.0,500.0,3.0,automatic,diesel,11608.796986407164
Land Rover,59199.0,Saxton,2021.0,6600.0,3.0,automatic,diesel,-4748.840158955005
